// select class_Id, class_Name from weenie order by class_Id;
26972,samsurbuttecottagesvendor
26973,sanaivendor
26974,sanamtalibvillasvendor
26975,sanchinvendor
26976,sandkingscottagesvendor
26977,sandsedgevendor
26978,sandshallowcottagesvendor
26979,sandsoftheskullcottagesvendor
26980,sawatofoothillssettlementvendor
26981,scimitarlakecottagesvendor
26982,sclavavaniavendor
26983,seaviewridgecottagesvendor
26984,secludedvalleycottagesvendor
26985,sennonvalleyretreatvendor
26986,serpenthillssettlementvendor
26987,shakyledgecottagesvendor
26988,sharavendor
26989,sharvalevendor
26990,shiantocottagesvendor
26991,shieldofisparvillasvendor
26992,shieldofvalorcottagesvendor
26993,shorevistacottagesvendor
26994,shouzinvendor
26995,siegeroadsettlementvendor
26996,siegeroadvillasvendor
26997,simdarvillasvendor
26998,slidaracottagesvendor
26999,slinkermeadowsvendor
27000,sliverofbluecottagesvendor
27001,snakeheadvendor
27002,snowyvalleyvendor
27003,solsticehillvendor
27004,soltanvillasvendor
27005,sonelvendor
27006,songviewvendor
27007,sonpayvendor
27008,southadjamaercottagesvendor
27009,southbeachpassvillasvendor
27010,southeastarwicsettlementvendor
27011,southernparkvendor
27012,southhebiantocottagesvendor
27013,southhebiantoestatesvendor
27014,southkhayyabancottagesvendor
27015,southlytelthorpevendor
27016,southshoushivillasvendor
27017,southsiegevillasvendor
27018,southuzisvillasvendor
27019,southvictoryharborvendor
27020,southwesthebiantosettlementvendor
27021,southyaraqcottagesvendor
27022,spirehillssettlementvendor
27023,stonebendcottagesvendor
27024,stonefaceoasisvillasvendor
27025,stonehollowvendor
27026,stoneportvillasvendor
27027,stonerunecottagesvendor
27028,stonescarsettlementvendor
27029,stonescythestrongholdvendor
27030,stonetriaddellvendor
27031,stormbrowvendor
27032,stormtreevillasvendor
27033,strathelarswatchcottagesvendor
27034,swamptempleplacevendor
27035,sweetmaplecottagesvendor
27036,taklihuansettlementvendor
27037,tanshivendor
27038,tarallavendor
27039,tarnvinaravillasvendor
27040,tatteredridgevendor
27041,tharesunvendor
27042,thasalicottagesvendor
27043,thyrinncantcottagesvendor
27044,tialehhomesteadvendor
27045,tinkeloholdvillasvendor
27046,tiofordeepsvendor
27047,toutoroadvillasvendor
27048,toutoupenninsulacottagesvendor
27049,triridgevendor
27050,tuskernotchvendor
27051,twohillscottagesvendor
27052,tyrrincottagesvendor
27053,unifiedheartvillasvendor
27054,verenavendor
27055,vesayanoverlookvendor
27056,villagequanvendor
27057,villalabarvendor
27058,vultureseyevillasvendor
27059,westholtburgvillasvendor
27060,westmayoiimountainvillasvendor
27061,westnorsteadvendor
27062,westrithwicestatesvendor
27063,westshorecottagesvendor
27064,westuzizsettlementvendor
27065,westyanshinamoonvendor
27066,westzaikhalfreeholdvendor
27067,whisperingpinescottagesvendor
27068,wibadlandssettlementvendor
27069,wilominevillasvendor
27070,windrunecottagesvendor
27071,wisplakecottagesvendor
27072,wolfenvalevendor
27073,woodsbanecottagesvendor
27074,woodshorecottagesvendor
27075,xinhvendor
27076,yanshinamoonnorthvendor
27077,yeevillasvendor
27078,yinarvendor
27079,yukikazevendor
27080,yushadridgecottagesvendor
27081,zabooloverlooksettlementvendor
27082,zaikhalhillsvillasvendor
27083,zataravendor
27084,zindaivendor
27085,zoesplacevendor
27086,zonataravendor
27087,hauberkbastionnew
27088,helmcragnew
27089,shieldcrestnew
27090,sleevesinexhaustibilitynew
27091,gemportallinvaktukal
27092,staffclaritynew
27093,seedextreme
27094,macescepternew
27095,spearpuritynew
27096,lifestonelugian
27097,burunruukadeptencampment
27098,burunruukadherentencampment
27099,burunruukruffianencampment
27100,burunruukscampencampment
27101,burunencampmentadeptgenerator
27102,burunencampmentadherentgenerator
27103,burunencampmentruffiangenerator
27104,burunencampmentscampgenerator
27105,braceletelysabangle1
27106,braceletelysabangle2
27107,braceletelysawristlet1
27108,braceletelysawristlet2
27109,necklaceelysapendant1
27110,necklaceelysapendant2
27111,ringelysaband1
27112,ringelysaband2
27113,ringelysaboon1
27114,ringelysaboon2
27115,orbelysawondrous1
27116,orbelysawondrous2
27117,translatoraunlaokhe
27118,ordermorgluukuntranslated
27119,ordersmorgluuk
27120,orderstorgluuk
27121,orderstorgluukuntranslated
27122,bowburunsaplinguber
27123,dirkburunboneuber
27124,glaiveburunstoneuber
27125,hatchetthrowingburunstoneuber
27126,spearburunstoneuber
27127,swordburunboneuber
27128,bracerfalatacot1
27129,bracerfalatacot2
27130,bracerfalatacot3
27131,burunruukadherentliazk
27132,burunruukseerliazk
27133,burunruukshamanliazk
27134,burunruuksoothsayerliazk
27135,slithisirkithstalk
27136,slithisithikstalk
27137,slithitsspthis
27138,undeadancientsoulliazk
27139,undeadcryptspiritliazk
27140,undeadgravespiritliazk
27141,undeadrestlesssoulliazk
27142,templeliazkitziburunboss40generator
27143,templeliazkitziburunboss60generator
27144,templeliazkitziburunboss80generator
27145,templeliazkitziburunboss100generator
27146,bowliazknpc
27147,joliazknpc
27148,katarliazknpc
27149,kukriliazknpc
27150,sarcophagusliazkitzi
27151,scrollcoordinationnpc
27152,scrollendurancenpc
27153,scrollfocusnpc
27154,scrollquicknessnpc
27155,scrollselfnpc
27156,scrollstrengthnpc
27157,statuefeederliazka
27158,statuefeederliazkb
27159,statuefeederliazkc
27160,statueliazkitziguardian
27161,statueliazkitziguardianspirit40
27162,statueliazkitziguardianspirit60
27163,statueliazkitziguardianspirit80
27164,statueliazkitziguardianspirit100
27165,statueliazkitziguardianspiritexit40
27166,statueliazkitziguardianspiritexit60
27167,statueliazkitziguardianspiritexit80
27168,statueliazkitziguardianspiritexit100
27169,statueliazkrewardgate
27170,statueportaldeviceliazk40
27171,statueportaldeviceliazk60
27172,statueportaldeviceliazk80
27173,statueportaldeviceliazk100
27174,vineportalliazkitzi
27175,bowliazk1
27176,bowliazk2
27177,bowliazk3
27178,bowliazk4
27179,joliazk1
27180,joliazk2
27181,joliazk3
27182,joliazk4
27183,katarliazk1
27184,katarliazk2
27185,katarliazk3
27186,katarliazk4
27187,kukriliazk1
27188,kukriliazk2
27189,kukriliazk3
27190,kukriliazk4
27191,scrollcoordinationfellowship4
27192,scrollcoordinationfellowship5
27193,scrollcoordinationfellowship6
27194,scrollcoordinationfellowship7
27195,scrollendurancefellowship4
27196,scrollendurancefellowship5
27197,scrollendurancefellowship6
27198,scrollendurancefellowship7
27199,scrollfocusfellowship4
27200,scrollfocusfellowship5
27201,scrollfocusfellowship6
27202,scrollfocusfellowship7
27203,scrollquicknessfellowship4
27204,scrollquicknessfellowship5
27205,scrollquicknessfellowship6
27206,scrollquicknessfellowship7
27207,scrollselffellowship4
27208,scrollselffellowship5
27209,scrollselffellowship6
27210,scrollselffellowship7
27211,scrollstrengthfellowship4
27212,scrollstrengthfellowship5
27213,scrollstrengthfellowship6
27214,scrollstrengthfellowship7
27215,coatchiran
27216,gauntletschiran
27217,helmchiran
27218,leggingschiran
27219,sandalschiran
27220,bootslorica
27221,breastplatelorica
27222,gauntletslorica
27223,helmlorica
27224,leggingslorica
27225,sleeveslorica
27226,bootsnariyid
27227,breastplatenariyid
27228,gauntletsnariyid
27229,girthnariyid
27230,helmnariyid
27231,leggingsnariyid
27232,sleevesnariyid
27233,scrolldispelcreatureneutralother7
27234,scrolldispelcreatureneutralself7
27235,scrolldispelitemneutralother7
27236,scrolldispellifeneutralother7
27237,scrolldispellifeneutralself7
27238,statueliazkitziguardiantest100
27239,statueliazkitziguardiantest40
27240,statueliazkitziguardiantest60
27241,statueliazkitziguardiantest80
27242,chestclothingnewbie
27243,chestgeneralnewbie
27244,chestglitternewbie
27245,chestmagicnewbie
27246,karaarmorer
27247,karabowyer
27248,stoneholdfarmer
27249,tokentitlespringcleaner
27250,raimentrealaidain
27251,alarqasraimentgiver
27252,notearmheartmind
27253,fishingreleasenewbie
27254,golemironkingpin
27255,golemmudsludgelord
27256,gemburningcoal
27257,gemcoralfragment
27258,gemplatinumspirits
27259,gempricelessore
27260,gempudding
27261,waterrefreshingicy
27262,golemhunterextreme
27263,golemhunterhigh
27264,golemhunterlow
27265,golemhuntermid
27266,golemhunternewbie
27267,golemhunteruber
27268,tumerokaunkielerea
27269,tokentitlecoralgolem
27270,tokentitleglacialgolem
27271,tokentitleirongolem
27272,tokentitlemagmagolem
27273,tokentitlemudgolem
27274,tokentitleplatinumgolem
27275,arrowdeadlyarmorpiercingtest
27276,atlatldartdeadlyarmorpiercingtest
27277,boltdeadlyarmorpiercingtest
27278,chesttiulerea
27279,keytahuirea
27280,tumerokauntahuirea
27281,chestorphanageyaruldi
27282,margulyaruldi
27283,marionetteyaja
27284,shadowchildabyssal
27285,shadowchilddepraved
27286,shadowchildforsaken
27287,shadowchildpandemic
27288,shadowchildwretched
27289,doorshadowchildabyssal
27290,doorshadowchilddepraved
27291,doorshadowchildpandemic
27292,doorshadowchildwretched
27293,keyshadowchildabyssal
27294,keyshadowchilddepraved
27295,keyshadowchildpandemic
27296,keyshadowchildwretched
27297,keyyaruldi
27298,portalshadoworphanage
27299,portalshadoworphanageexit
27300,spearyaja
27301,chestforbidden
27302,doorforbiddenlarge
27303,doorforbiddensmall
27304,doorforbiddenlocked
27305,keychestforbidden
27306,npcforbiddenguardian
27307,trapforbiddendefense7
27308,trapforbiddendispel7
27309,humanderangedsycophant
27310,tuskerenragedfemale
27311,tuskerenragedmale
27312,tuskerassaultguard
27313,tuskerpainbringer
27314,keyrustedbrass
27315,notetuskerassault
27316,staffpainbringer
27317,npctuskerassaultjonas
27318,healthphiltre
27319,healthtincture
27320,healthtonic
27321,manaphiltre
27322,manatincture
27323,manatonic
27324,staminabrew
27325,staminaphiltre
27326,staminatincture
27327,staminatonic
27328,manastonemajor
27329,manastonemassive
27330,manastonemedium
27331,manastoneminor
27332,atlatlchase
27333,atlatlforests
27334,atlatlheights
27335,atlatlmountains
27336,atlatlrivers
27337,atlatlvortex
27338,bowpanaqchase
27339,bowpanaqforests
27340,bowpanaqheights
27341,bowpanaqmountains
27342,bowpanaqrivers
27343,bowpanaqvortex
27344,cestuskoruachase
27345,cestuskoruaforests
27346,cestuskoruaheights
27347,cestuskoruamountains
27348,cestuskoruarivers
27349,cestuskoruavortex
27350,orbbuadrenchase
27351,orbbuadrenforests
27352,orbbuadrenheights
27353,orbbuadrenmountains
27354,orbbuadrenrivers
27355,orbbuadrenvortex
27356,swordukirachase
27357,swordukiraforests
27358,swordukiraheights
27359,swordukiramountains
27360,swordukirarivers
27361,swordukiravortex
27362,xbowkalindanchase
27363,xbowkalindanforests
27364,xbowkalindanheights
27365,xbowkalindanmountains
27366,xbowkalindanrivers
27367,xbowkalindanvortex
27368,atlatlpalenqual
27369,bowpanaq
27370,cestuskorua
27371,orbbuadren
27372,swordukira
27373,xbowkalindan
27374,chestquestaubereanmap
27375,chestquestcoinattachment
27376,chestquestdarkmonolith
27377,chestquestdarktowers
27378,chestquestdeepcaverns
27379,chestquestdrudgefight
27380,chestquestlairhomunculus
27381,chestquestgibbering
27382,chestquestrelic
27383,chestquestrestingplace
27384,chestquestwizardsblade
27385,gemquestaubereanmap
27386,gemquestcoinattachment
27387,gemquestdarkmonolith
27388,gemquestdarktowers
27389,gemquestdeepcaverns
27390,gemquestfightdrudge
27391,gemquesthomunculus
27392,gemquestgibbering
27393,gemquestrelic
27394,gemquestrestingplace
27395,gemquestwizardsblade
27396,portalaubereanmap
27397,portalcoinattachment
27398,portaldarkmonolith
27399,portaldarktowers
27400,portaldeepcaverns
27401,portaldrudgefight
27402,portalhomunculus
27403,portalgibbering
27404,portalrelic
27405,portalrestingplace
27406,portalwizardsblade
27407,girthdrudgefight
27408,pillaracid
27409,pillarfire
27410,pillarice
27411,pillarlightning
27412,dollmanipulated
27413,dolltinkered
27414,drudgeravenerfighter1
27415,drudgeravenerfighter2
27416,golemmagmamonolithguard
27417,hollowminionexcised
27418,wizardxander
27419,margulringbearer
27420,marionettedetached
27421,mosswartidolaterenthralled
27422,mosswarttruebeliever
27423,mosswartzealotenthralled
27424,mumiyahdesiccated
27425,scarecrowenslaved
27426,shadownightmare
27427,shadownightmareboss
27428,shadowphantomboss
27429,shadowwraithconsumed
27430,zombieeliterevenantward
27431,homunculus
27432,gibbering
27433,decorationaubereanmap
27434,doorwizardsblade
27435,coinattachment
27436,tokentitlephilanthropist
27437,darkmonolith
27438,headhomunculus
27439,sarcophagushookable
27440,tokentitlegraverobber
27441,deepcavernsmargulgen
27442,drudgefightevent1gen
27443,drudgefightevent2gen
27444,ringserpent
27445,necklaceshadowstone
27446,ringauditor2
27447,ringgatekeeper2
27448,ringsage2
27449,keywizardsblade
27450,chalicevitality
27451,clawgibbering
27452,tachislice
27453,hauberklugianrenegade
27454,leggingslugianrenegade
27455,chestcontact
27456,ringinsigniabrokena
27457,ringinsigniabrokenb
27458,lugianrenegadeeliteguarda
27459,lugianrenegadeeliteguardb
27460,lugianrenegadefortressguard
27461,tumerokcommanderkamenua
27462,doorrenegadefortressinner
27463,doorrenegadefortressouter
27464,blueprintscandeth
27465,cookingpotburun1
27466,cookingpotburun2
27467,cookingpotburun3
27468,corpsemosswart1
27469,corpsemosswart2
27470,burunadeptgen
27471,burunlowbiegen
27472,burunscampgen
27473,ringrenegade
27474,keycontact
27475,corpselugiancontact
27476,tablecontactnpc
27477,portalburunburrow
27478,portalburunburrowexit
27479,portalrenegadefortress
27480,portalrenegadefortressexit
27481,hotspotburningliquid
27482,hotspotcaltrops
27483,offercontact
27484,ordersburun
27485,ordersfortress
27486,ordersvalley
27487,banderlingaggressorforbidden
27488,banderlingpredatorforbidden
27489,banderlingsavageforbidden
27490,chittickobsidianforbidden
27491,drudgeascendantforbidden
27492,drudgebloodletterforbidden
27493,drudgecabalistforbidden
27494,drudgepeerlessforbidden
27495,golemplasmaforbidden
27496,golemplatinumforbidden
27497,hollowminiontelumiatforbidden
27498,lugianjuggernautrenegadeforbidden
27499,lugiantitanrenegadeforbidden
27500,margulcreepingforbidden
27501,margulstalkingforbidden
27502,olthoiflyerlaceratorforbidden
27503,olthoiswarmmutilatorforbidden
27504,reedsharkreaperforbidden
27505,shrethrendeathforbidden
27506,tumerokreveredshamanforbidden
27507,tumeroktranscendantforbidden
27508,tuskerannihilatorforbidden
27509,tuskerdevastatorforbidden
27510,virindiconsulforbidden
27511,virindiquidioxforbidden
27512,gemportalnannerisland
27513,npcsycophantcorpse
27514,headpainbringer
27515,burunruukfiendvagrant
27516,burunruukloutvagrant
27517,burunruuksavagevagrant
27518,burunruukseervagrant
27519,burunruukshamanvagrant
27520,burunruuksoothsayervagrant
27521,burunvagrantextremelo
27522,burunvagranthighlo
27523,burunvagrantuberlo
27524,mosswartvagrantmidlo
27525,burunfetishhookablelo
27526,burunfetishlo
27527,mosswartstonedeathhookablelo
27528,mosswartstonedeathlo
27529,mosswartstonethankshookablelo
27530,mosswartstonethankslo
27531,tokendiplomat
27532,hebiantovagrantextremegen
27533,hebiantovagranthighgen
27534,hebiantovagrantubergen
27535,sawatovagrantextremegen
27536,sawatovagranthighgen
27537,sawatovagrantubergen
27538,shoushivagrantextremegen
27539,shoushivagranthighgen
27540,shoushivagrantubergen
27541,toutouvagrantextremegen
27542,toutouvagranthighgen
27543,toutouvagrantubergen
27544,yanshivagrantextremegen
27545,yanshivagranthighgen
27546,yanshivagrantubergen
27547,bindstone
27548,arrowdeadlyarmorpiercingtest2
27549,arrowdeadlyarmorpiercingtest3
27550,atlatldartdeadlyarmorpiercingtest2
27551,atlatldartdeadlyarmorpiercingtest3
27552,boltdeadlyarmorpiercingtest2
27553,boltdeadlyarmorpiercingtest3
27554,craterlakehealer
27555,danbyhealer
27556,burunruukseervagrantboss
27557,burunruukshamanvagrantboss
27558,burunruuksoothsayervagrantboss
27559,portaldarktower1
27560,portaldarktower2
27561,trap-coffinsummonundead
27562,doorarchall
27563,noteforbidden
27564,golemcoralviceroyhunted
27565,golemglacialmargravehunted
27566,golemmagmaexarchhunted
27567,humanbrute
27568,humanknife
27569,trap-storm
27570,doorshadowchildforsaken
27571,olthoimutilatorspecial
27572,olthoiwarriorspecial
27573,olthoiworkerspecial
27574,tokenmutilator
27575,tokenwarrior
27576,tokenworker
27577,braceletbehdo2
27578,braceletbehdo3
27579,necklacebehdo1
27580,necklacebehdo2
27581,ringbehdo2
27582,ringbehdo3
27583,portalmutilatornamequest
27584,portalmutilatornamequestexit
27585,portalwarriornamequest
27586,portalwarriornamequestexit
27587,portalworkernamequest
27588,portalworkernamequestexit
27589,pincermutilator
27590,pincerwarrior
27591,pincerworker
27592,ebonharpoonspearnew
27593,scalpelvirindinew
27594,sublimeelaribow
27595,notemariona
27596,rumorahurenga1
27597,rumorahurenga2
27598,rumorahurenga3
27599,rumorahurenga4
27600,rumorahurenga5
27601,rumorahurenga6
27602,rumorahurenga7
27603,rumorahurenga8
27604,rumorahurenga9
27605,rumorahurenga10
27606,rumorahurenga11
27607,rumorahurenga12
27608,rumorahurenga13
27609,rumorahurenga14
27610,rumorspire1
27611,rumorspire2
27612,rumorspire3
27613,rumorspire4
27614,rumorspire5
27615,rumorspire6
27616,rumorspire7
27617,rumorspire8
27618,rumorspire9
27619,rumorspire10
27620,rumorspire11
27621,rumorspire12
27622,rumorspire13
27623,rumorspire14
27624,rumorspire15
27625,rumorspire16
27626,rumorspire17
27627,rumorspire18
27628,rumorspire19
27629,rumortimaru1
27630,rumortimaru2
27631,rumortimaru3
27632,rumortimaru4
27633,rumortimaru5
27634,rumortimaru6
27635,rumortimaru7
27636,rumortimaru8
27637,rumortimaru9
27638,rumortimaru10
27639,rumortimaru11
27640,rumortimaru12
27641,rumortimaru13
27642,rumortimaru14
27643,rumortimaru15
27644,rumortimaru16
27645,rumortimaru17
27646,rumortimaru18
27647,mosswartidolhighdirelandscampgen
27648,orbhomunculus
27649,orbhomunculus1
27650,orbhomunculus2
27651,breastplaterenegadegeneral
27652,helmrenegadegeneral
27653,shieldrenegade
27654,shirtrenegadehide
27655,chestrenegadebeefjerky
27656,chestrenegadechorizite
27657,chestrenegadehealingkits
27658,chestrenegadelockpicks
27659,chestrenegademanaoil
27660,orechoriziterenegade
27661,burunruukmorgluuk
27662,burunruuktorgluuk
27663,lugianlordmuldaveus
27664,tumerokniarltah
27665,lugianrenegadefostok
27666,lugianrenegadeollar
27667,tumerokrenegadeamanua
27668,tumerokrenegadewaliknua
27669,beefjerkyrenegade
27670,manafluterenegade
27671,healingkitrenegade
27672,lockpickrenegade
27673,renegadefifthattemptportalgen
27674,renegadefinalattemptcampgen
27675,renegadefourthattemptcampgen
27676,renegadefourthattemptportalgen
27677,renegadesecondattemptcampgen
27678,renegadesecondattemptportalgen
27679,renegadethirdattemptcampgen
27680,renegadethirdattemptportalgen
27681,braceletlugianstone
27682,necklacetumerokcharm
27683,ringlugianstone
27684,keymosswartbone
27685,keyrenegadebeefjerky
27686,keyrenegadechorizite
27687,keyrenegadehealingkits
27688,keyrenegademanaoil
27689,royalguardgabrielle
27690,portalburunholding
27691,portalburunholdingexit
27692,portalrenegadeprosper
27693,portalrenegadeprosperexit
27694,portalrenegadeshoushi
27695,portalrenegadeshoushiexit
27696,portalrenegadestonehold
27697,portalrenegadestoneholdexit
27698,portalrenegadetufa
27699,portalrenegadetufaexit
27700,maprenegadeburun
27701,notearkohl
27702,notebrikta
27703,notefulkra
27704,notemorgtorg
27705,notemorgtorguntranslated
27706,noteollar
27707,noteutakhe
27708,carenzicarnivorous
27709,golemgreatelariwood
27710,gromniebrass
27711,gromniecopper
27712,siraluunbadlands
27713,siraluununtamed
27714,tumerokheachampion
27715,ursuinferocious
27716,ursuinraging
27717,ursuinslicer
27718,ursuinwoodland
27719,carenzicarnivorouscampgen
27720,golemgreatelariwoodcampgen
27721,gromniebrasscampgen
27722,gromniecoppercampgen
27723,humanzharalimcampgen
27724,siraluunbadlandcampgen
27725,siraluununtamedcampgen
27726,tumerokheachampioncampgen
27727,ursuinferociouscampgen
27728,ursuinragingcampgen
27729,ursuinslicercampgen
27730,ursuinwoodlandcampgen
27731,maraehighforestgenerator
27732,maraehighmarshgenerator
27733,maraehighplainsgenerator
27734,maraelowmarshgenerator
27735,maraelowplainsgenerator
27736,maraemidforestgenerator
27737,maraemidmarshgenerator
27738,maraemidplainsgenerator
27739,maraenewbiegenerator
27740,collectoralchemyalunewbie
27741,collectoralchemyghanewbie
27742,collectoralchemyshonewbie
27743,collectorcookingalunewbie
27744,collectorcookingghanewbie
27745,collectorcookingshonewbie
27746,collectorfletchingalunewbie
27747,collectorfletchingghanewbie
27748,collectorfletchingshonewbie
27749,croptupereanew
27750,healthdraughtexpired
27751,healthpotionexpired
27752,healthtinctureexpired
27753,manadraughtexpired
27754,manapotionexpired
27755,manatinctureexpired
27756,staminadraughtexpired
27757,staminapotionexpired
27758,staminatinctureexpired
27759,renegadealternatebossesgen
27760,renegadebossesgen
27761,crownadjanite
27762,powderadjaniteamethyst
27763,toolonyxcutting
27764,toolsunkenmereclasp
27765,toolsunkenmerecradle
27766,toolsunkenmeredais
27767,toolsunkenmereprisms
27768,gemportalsunkenmereextreme
27769,gemportalsunkenmerehigh
27770,gemportalsunkenmerelow
27771,gemportalsunkenmeremid
27772,gemportalsunkenmerenewbie
27773,manastoneadjanite
27774,necklaceadjanite
27775,necklaceadjanitecameo
27776,necklaceadjanitecameoimbued
27777,portalsunkenmereextreme
27778,portalsunkenmerehigh
27779,portalsunkenmerelow
27780,portalsunkenmeremid
27781,portalsunkenmerenewbie
27782,bookmoarsextremetranslated
27783,bookmoarsextremeuntranslated
27784,bookmoarshightranslated
27785,bookmoarshighuntranslated
27786,bookmoarslowtranslated
27787,bookmoarslowuntranslated
27788,bookmoarsmidtranslated
27789,bookmoarsmiduntranslated
27790,bookmoarsnewbietranslated
27791,bookmoarsnewbieuntranslated
27792,rumormoars
27793,cordbloodsoaked
27794,furassailerwoven
27795,idoldarkfinished
27796,idoldarkunfinished
27797,vialblackblood
27798,golemancientdiamond
27799,skeletonbloodfiend
27800,tuskerinfectedassailer
27801,golemancientdiamondcampgen
27802,skeletonbloodfiendcampgen
27803,tuskerinfectedassailercampgen
27804,ringwardingempty
27805,npcfloatingbottle
27806,npclighthousehermit
27807,dolldiamondidol
27808,dollelariwoodidol
27809,furinfectedassailer
27810,ringwardingfull
27811,notefloatingbottle
27812,minionmartinelife
27813,minionmartinewar
27814,virindicastawaymartine
27815,atlatlsingularitymaraenew
27816,atlatlsingularitynew
27817,atlatlsingularitynew2
27818,axesingularitymaraenew
27819,axesingularitynew
27820,axesingularitynew2
27821,bowsingularitymaraenew
27822,bowsingularitynew
27823,bowsingularitynew2
27824,crossbowsingularitymaraenew
27825,crossbowsingularitynew
27826,crossbowsingularitynew2
27827,daggersingularitymaraenew
27828,daggersingularitynew
27829,daggersingularitynew2
27830,katarsingularitymaraenew
27831,katarsingularitynew
27832,katarsingularitynew2
27833,macesingularitymaraenew
27834,macesingularitynew
27835,macesingularitynew2
27836,sceptersingularitylifenew
27837,sceptersingularitylifenew2
27838,sceptersingularitymaraelifenew
27839,sceptersingularitymaraewarnew
27840,sceptersingularitywarnew
27841,sceptersingularitywarnew2
27842,spearsingularitymaraenew
27843,spearsingularitynew
27844,spearsingularitynew2
27845,staffsingularitymaraenew
27846,staffsingularitynew
27847,staffsingularitynew2
27848,swordsingularitymaraenew
27849,swordsingularitynew
27850,swordsingularitynew2
27851,guidesingularity
27852,burungurukhulk
27853,moarsmandisgusting
27854,moarsmanfetid
27855,moarsmanfilthdweller
27856,moarsmanmiry
27857,moarsmanmuckglutton
27858,moarsmanmuculent
27859,moarsmanpallid
27860,moarsmansallow
27861,moarsmansquallid
27862,moarsmanvicous
27863,mosswartcringer
27864,mosswartmuckstalker
27865,axegurukstone1
27866,axegurukstone2
27867,axegurukstone3
27868,axegurukstone4
27869,maceguruktree1
27870,maceguruktree2
27871,maceguruktree3
27872,maceguruktree4
27873,mudballguruk1
27874,mudballguruk2
27875,mudballguruk3
27876,mudballguruk4
27877,swordgurukbone1
27878,swordgurukbone2
27879,swordgurukbone3
27880,swordgurukbone4
27881,casteracid
27882,casterbludgeoning
27883,casterelectric
27884,casterfire
27885,casterfrost
27886,casterpiercing
27887,casterslashing
27888,girthmirewitch
27889,tattooswamplord
27890,chestnecklaceleerargh
27891,chestspearkreerg
27892,burunruukscampmosswartexodus
27893,drudgeprowlermosswartexodus
27894,mosswartthankingstonebleeargh
27895,necklaceleerargh
27896,keymosswartexodusnecklace
27897,keymosswartexodusspear
27898,orbeyedrageerg
27899,mosswartbleearghnpc
27900,girthmirewitchnull
27901,macevaguratnull
27902,necklaceleerarghnull
27903,orbeyedrageergnull
27904,spearkreergnull
27905,tattooswamplordnull
27906,macevagurat
27907,spearkreerg
27908,bookmosswartbleeargh
27909,bootshizkri1
27910,bootshizkri2
27911,bootshizkri3
27912,gauntletshizkri1
27913,gauntletshizkri2
27914,gauntletshizkri3
27915,philterancientenchanted
27916,wellbloodtears
27917,undeadbosshezhit
27918,undeadbossjrvik
27919,undeadbosszixki
27920,undeadtorturedattendant
27921,undeadtorturedconsort
27922,undeadtorturedpatriarch
27923,phialbloodtears
27924,platehizkrialbarel
27925,platehizkriau
27926,platehizkrilogic1
27927,platehizkrilogic2
27928,platehizkrilogic3
27929,platehizkrilogic4
27930,platehizkrirezarel
27931,platehizkristar
27932,portalhookhizk
27933,stoneitemhizkri
27934,beaconhizkriguruk60
27935,beaconhizkriguruk80
27936,beaconhizkriguruk100
27937,crossbowhizkrinpc
27938,doorhizkri60
27939,doorhizkri80
27940,doorhizkri100
27941,eyehizkri1
27942,eyehizkri2
27943,eyehizkri3
27944,eyehizkri4
27945,eyehizkrifake60
27946,eyehizkrifake80
27947,eyehizkrifake100
27948,finnskigg
27949,guardianhizkri
27950,guardianhizkricorridor60
27951,guardianhizkricorridor80
27952,guardianhizkricorridor100
27953,guardianhizkrihezhit
27954,guardianhizkrijrvik
27955,guardianhizkrirewards
27956,guardianhizkriwell60
27957,guardianhizkriwell80
27958,guardianhizkriwell100
27959,guardianhizkrizixki
27960,macehizkrinpc
27961,pillarhizkrialbarel
27962,pillarhizkriau
27963,pillarhizkrilogic
27964,pillarhizkrilogicnull1
27965,pillarhizkrilogicnull2
27966,pillarhizkrilogicnull3
27967,pillarhizkrirezarel
27968,pillarhizkristar
27969,portalhizkrinpc
27970,sarcophagushizkrinpc
27971,stoneitemhizkrinpc
27972,crossbowhizkri1
27973,crossbowhizkri2
27974,crossbowhizkri3
27975,macehizkri1
27976,macehizkri2
27977,macehizkri3
27978,burungurukbasher
27979,burungurukbeast
27980,burungurukbehemoth
27981,burungurukboor
27982,burungurukbrute
27983,burungurukcolossus
27984,burungurukcrusher
27985,burungurukdestroyer
27986,burungurukgorefiend
27987,burungurukheavy
27988,burungurukmiscreant
27989,burunguruksmasher
27990,burunguruktitan
27991,directionsgolemgrounds
27992,directionsrockycrypt
27993,directionssmallruinlin
27994,rumorempyreanshrine
27995,rumorgolemspire
27996,rumoroldkeep
27997,rumortrainingcamp
27998,rumorzombiecave
27999,zombiephantasmrestingplace
28000,mosswartscavenger
28001,mosswartscrounger
28002,scrollspiritdrinker
28003,scrollspiritdrinker2
28004,scrollspiritdrinker3
28005,scrollspiritdrinker4
28006,scrollspiritdrinker5
28007,scrollspiritdrinker6
28008,scrollspiritdrinker7
28009,scrollspiritloather
28010,scrollspiritloather2
28011,scrollspiritloather3
28012,scrollspiritloather4
28013,scrollspiritloather5
28014,scrollspiritloather6
28015,scrollspiritloather7
28016,undeadtorturedattendantkey
28017,undeadtorturedconsortkey
28018,undeadtorturedpatriarchkey
28019,doorhezhit
28020,doorjrvik
28021,doorzixki
28022,keyhezhit
28023,keyjrvik
28024,keyzixki
28025,airvirulent
